"Between 1 October 2018 and 30 September 2019, will an armed group from the Democratic Republic of Congo engage in a campaign that systematically kills 1,000 or more civilians in the Democratic Republic of Congo?",2018-09-28T23:00:46Z,2019-01-01T07:59:46Z,No,"['Yes', 'No']",['Security and Conflict'],83,654,36,237,"The EWP is asking forecasters to help provide early risk assessments to policy makers, NGOs, and other international actors about the systematic killing of civilians resulting in mass fatalities (Early Warning Project). This question is part of a series of quarterly questions (Good Judgment Inc). It will be suspended on 31 December 2018 and will be resolved in October 2019 after EWP assesses the situation in the Democratic Republic of the Congo from October 2018 to September 2019. Armed groups include but are not limited to state security forces, rebel armies, and other militias. Campaigns that systematically kill civilians include, but are not limited to, policies which intentionally kill civilians en masse (e.g., military strategies that intentionally target civilians, mass execution of a specific group) and policies that knowingly result in widespread death (e.g., mass starvation, confiscation of health care supplies, forced relocation). In general, unrelated executions of individuals or the accidental killing of civilians in war will not be considered a campaign to systematically kill civilians. If an armed group is engaged in multiple campaigns that systematically kill civilians (e.g., in different geographic areas, or targeted against separate civilian groups) those fatalities will be counted separately and the question will only resolve as yes if 1,000 civilian fatalities occur in one or more campaigns. See (Early Warning Project) for examples. See (GJOpen) for GJO's FAQ on forecasting questions like this.",https://www.gjopen.com/questions/1015-between-1-october-2018-and-30-september-2019-will-an-armed-group-from-the-democratic-republic-of-congo-engage-in-a-campaign-that-systematically-kills-1-000-or-more-civilians-in-the-democratic-republic-of-congo
27198,2018-12-31T23:10:08Z,1,[28.0],[28.0],
62421,2018-12-07T13:44:43Z,1,[8.0],[8.0],General country statistics / history put the country at 4.3% chance according to EWP (https://earlywarningproject.ushmm.org/countries/republic-of-the-congo)
49838,2018-12-06T04:22:15Z,1,[23.0],[23.0],
1333,2018-11-30T20:19:52Z,8,[15.0],[1.0],
63213,2018-11-30T16:09:29Z,1,[85.0],[85.0],
12789,2018-11-30T15:44:46Z,1,[32.0],[32.0],The significant surge in violence within the Democratic Republic of Congo means that loose-triggered militias and even government troops are somewhat likely to carry out killings on such a scale. The recent violence against relatively mild political opposition is an indication that this is more likely than some may think. Any group that becomes identified with political opposition in DRC would be particularly susceptible to mass killings.
691,2018-11-28T13:16:06Z,14,[8.0],[0.0],
691,2018-11-25T14:04:24Z,13,[8.0],[3.0],
14572,2018-11-23T09:37:46Z,1,[20.0],[20.0],
691,2018-11-20T16:11:29Z,12,[5.0],[0.0],
61639,2018-11-19T19:16:01Z,1,[35.0],[35.0],
82,2018-11-18T23:59:33Z,5,[10.0],[-5.0],
62731,2018-11-16T04:18:09Z,1,[82.0],[82.0],
691,2018-11-15T16:52:29Z,11,[5.0],[0.0],
82,2018-11-15T04:56:20Z,4,[15.0],[10.0],
1333,2018-11-13T15:57:19Z,7,[14.0],[-1.0],
28166,2018-11-11T02:12:59Z,3,[3.0],[-2.0],
691,2018-11-10T12:51:53Z,10,[5.0],[0.0],
34353,2018-11-09T12:28:11Z,2,[8.0],[-2.0],
1479,2018-11-08T03:34:19Z,1,[0.0],[0.0],
37488,2018-11-08T02:54:16Z,2,[13.0],[10.0],https://abcnews.go.com/International/wireStory/100000-rally-support-congo-ruling-coalition-58792823 http://www.africanews.com/2018/11/06/army-vehicles-to-be-used-in-december-elections-in-the-drc-no-comment/ https://www.news24.com/Africa/News/un-demands-immediate-halt-to-attacks-in-ebola-areas-in-drc-20181031 https://www.theeastafrican.co.ke/news/africa/DRC-opposition-rally-allowed/4552902-4820488-4je55z/index.html https://reliefweb.int/report/democratic-republic-congo/democratic-republic-congo-emergency-situation-report-9-31-october https://reliefweb.int/report/democratic-republic-congo/expulsion-congolese-angola-aggravates-dire-crisis-kasai https://reliefweb.int/report/democratic-republic-congo/democratic-republic-congo-mass-return-angola-dg-echo-un-national https://earlywarningproject.ushmm.org/reports/countries-at-risk-for-mass-killings-2018-19-early-warning-project-statistical-risk-assessment-results
37488,2018-11-08T02:48:52Z,1,[3.0],[3.0],
691,2018-11-06T12:35:50Z,9,[5.0],[0.0],
691,2018-10-30T14:57:59Z,8,[5.0],[0.0],
34184,2018-10-28T15:42:52Z,1,[45.0],[45.0],
691,2018-10-28T11:58:39Z,7,[5.0],[0.0],
1333,2018-10-25T15:59:05Z,6,[15.0],[5.0],
82,2018-10-22T03:11:31Z,3,[5.0],[-5.0],
691,2018-10-20T21:44:04Z,6,[5.0],[0.0],
1333,2018-10-18T20:55:23Z,5,[10.0],[3.0],
22833,2018-10-16T17:23:33Z,2,[2.0],[-1.0],
691,2018-10-16T12:21:09Z,5,[5.0],[-2.0],
82,2018-10-15T21:30:15Z,2,[10.0],[5.0],
15196,2018-10-15T03:32:32Z,1,[0.0],[0.0],
3316,2018-10-14T20:11:03Z,1,[100.0],[100.0],
3152,2018-10-14T17:35:48Z,1,[1.0],[1.0],
61505,2018-10-14T15:14:35Z,1,[90.0],[90.0],
691,2018-10-12T21:12:23Z,4,[7.0],[-1.0],
1333,2018-10-11T14:18:50Z,4,[7.0],[-1.0],
1333,2018-10-09T14:40:12Z,3,[8.0],[-1.0],
36547,2018-10-07T20:36:44Z,1,[10.0],[10.0],
30400,2018-10-07T08:23:41Z,1,[0.0],[0.0],
82,2018-10-06T17:57:29Z,1,[5.0],[5.0],
28166,2018-10-06T11:23:13Z,2,[5.0],[0.0],
1333,2018-10-05T14:27:20Z,2,[9.0],[-1.0],
22833,2018-10-05T12:45:45Z,1,[3.0],[3.0],
36132,2018-10-04T15:28:45Z,1,[0.0],[0.0],
691,2018-10-03T12:23:23Z,3,[8.0],[0.0],
32300,2018-10-01T14:47:26Z,1,[8.0],[8.0],
34353,2018-10-01T11:48:47Z,1,[10.0],[10.0],
691,2018-10-01T11:29:57Z,2,[8.0],[2.0],
34405,2018-09-30T17:53:05Z,1,[100.0],[100.0],
28166,2018-09-30T11:44:22Z,1,[5.0],[5.0],
5018,2018-09-29T19:11:35Z,1,[7.0],[7.0],
1333,2018-09-29T14:17:14Z,1,[10.0],[10.0],
691,2018-09-29T12:38:07Z,1,[6.0],[6.0],
